cid,compound_id,herb_id,herb_name,evidence_tier,accepted_evidence_sources,tcmsp_mol_ids,evidence_record_count,source_snapshot,adjudication_status
984,CMP-PUBCHEM-984,HERB-0247,玉米须,primary_direct,TCMSP_molecule_page_snapshot,MOL005120,1,2025-07-18,accepted_direct_relation
984,CMP-PUBCHEM-984,HERB-0249,玫瑰花,primary_direct,TCMSP_molecule_page_snapshot,MOL005120,1,2025-07-18,accepted_direct_relation
984,CMP-PUBCHEM-984,HERB-0342,芫荽,primary_direct,TCMSP_molecule_page_snapshot,MOL005120,1,2025-07-18,accepted_direct_relation
984,CMP-PUBCHEM-984,HERB-0354,苦楝子,primary_direct,TCMSP_molecule_page_snapshot,MOL005120,1,2025-07-18,accepted_direct_relation
984,CMP-PUBCHEM-984,HERB-0373,莱菔子,primary_direct,TCMSP_molecule_page_snapshot,MOL005120,1,2025-07-18,accepted_direct_relation
984,CMP-PUBCHEM-984,HERB-0499,鼠曲草,primary_direct,TCMSP_molecule_page_snapshot,MOL005120,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0003,丁香,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0004,三七,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0007,三棱,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0008,三白草,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0011,丹参,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0012,乌敛莓,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0013,乌梅,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0014,乌药,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0015,乳香,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0017,云芝,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0019,亚麻子,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0021,人参,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0022,人参叶,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0024,仙茅,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0027,伸筋草,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0028,余甘子,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0029,佛手,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0031,使君子,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0032,侧柏叶,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0033,倒扣草,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0035,党参,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0041,冬葵果,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0042,冬虫夏草,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0047,凤尾草,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0050,前胡,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0051,功劳木,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0052,化橘红,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0057,十大功劳叶,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0059,千年健,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0060,千斤拔,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0062,千金子,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0063,升麻,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0064,半夏,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0065,半枝莲,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0066,半边莲,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0070,南瓜子,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0071,南蛇藤果,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0074,厚朴,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0075,吴茱萸,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0076,商陆,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0077,四季青,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0078,土茯苓,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0080,土贝母,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0083,地耳草,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0084,地肤子,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0085,地锦草,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0086,地骨皮,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0087,垂盆草,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0091,夏枯草,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0092,大枣,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0096,大蓟,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0098,大青叶,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0101,天仙子,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0103,天冬,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0104,天南星,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0108,天葵子,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0109,太子参,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0113,威灵仙,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0114,娑罗子,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0119,小茴香,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0125,山茱萸,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0128,川乌,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0130,川木通,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0131,川楝子,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0132,川槿皮,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0133,川牛膝,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0134,川芎,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0135,川贝母,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0136,巴戟天,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0137,巴豆,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0138,布渣叶,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0139,常山,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0140,干姜,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0141,平贝母,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0142,广枣,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0143,广藿香,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0145,当归,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0146,徐长卿,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0150,斑蝥,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0153,无患子,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0155,昆布,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0157,月季花,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0158,木棉花,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0160,木蝴蝶,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0164,木鳖子,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0165,杜仲,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0166,杜仲叶,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0170,板蓝根,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0171,枇杷叶,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0175,枸杞子,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0177,柏子仁,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0178,柴胡,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0182,桂枝,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0184,桑叶,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0187,桑椹,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0188,桑白皮,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0189,桔梗,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0191,梧桐子,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0193,楮实子,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0196,槟榔,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0197,槲寄生,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0199,橘核,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0202,檀香,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0203,款冬花,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0204,水红花子,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0205,水飞蓟,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0206,沉香,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0207,沙棘,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0208,沙苑子,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0212,泽漆,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0215,浮萍,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,2,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0223,满山红,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0224,漏芦,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0225,火麻仁,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0230,牛大力,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0231,牛膝,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0232,牛蒡子,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0236,牡荆子,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0237,牵牛子,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0238,独活,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0242,猫爪草,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0246,玉竹,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0247,玉米须,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0248,王不留行,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0250,玳玳花,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0252,瓜蒌,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0255,甘松,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0257,甘遂,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0258,甜瓜子,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0259,生姜,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0261,白前,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0265,白扁豆,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0266,白术,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0267,白果,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0273,白芷,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0274,白茅根,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0276,白蔹,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0277,白薇,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0278,白附子,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0282,皂荚子,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0283,皂角刺,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0284,益智,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0285,益母草,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0287,瞿麦,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0292,石菖蒲,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0295,砂仁,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0296,禹州漏芦,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0299,积雪草,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0307,紫花地丁,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0308,紫苏,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0309,紫苏子,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0310,紫草,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0311,紫菀,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0312,红参,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0314,红花,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0315,细辛,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0317,绞股蓝,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0323,罗汉果,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0324,羌活,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0327,肉桂,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0330,肿节风,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0331,胖大海,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0332,胡椒,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0337,芡实,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0338,芥子,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0340,芦荟,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0341,芫花,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0342,芫荽,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0343,花椒,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0346,苍耳子,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0349,苘麻子,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0353,苦杏仁,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0354,苦楝子,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0358,茯苓,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0361,荆芥,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0362,荆芥穗,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
985,CMP-PUBCHEM-985,HERB-0363,草乌,primary_direct,TCMSP_molecule_page_snapshot,MOL000069,1,2025-07-18,accepted_direct_relation
