provenance_record_id,cid,compound_id,herb_id,herb_name,tcmsp_mol_id,evidence_tier,match_confidence,match_method,source_database,source_locator,source_snapshot,adjudication_status
TCMSP-ADJ-0005617,15600,CMP-PUBCHEM-15600,HERB-0171,枇杷叶,MOL000863,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=531;herb_position=9,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005618,15600,CMP-PUBCHEM-15600,HERB-0184,桑叶,MOL000863,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=531;herb_position=11,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005619,15600,CMP-PUBCHEM-15600,HERB-0231,牛膝,MOL000863,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=531;herb_position=8,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005620,15600,CMP-PUBCHEM-15600,HERB-0235,牡荆叶,MOL000863,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=531;herb_position=6,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005621,15600,CMP-PUBCHEM-15600,HERB-0238,独活,MOL000863,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=531;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005622,15600,CMP-PUBCHEM-15600,HERB-0315,细辛,MOL000863,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=531;herb_position=12,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005623,15600,CMP-PUBCHEM-15600,HERB-0342,芫荽,MOL000863,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=531;herb_position=13,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005624,15600,CMP-PUBCHEM-15600,HERB-0360,茺蔚子,MOL000863,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=531;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005625,15600,CMP-PUBCHEM-15600,HERB-0377,菊花,MOL000863,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=531;herb_position=4,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005626,15600,CMP-PUBCHEM-15600,HERB-0450,零陵香,MOL000863,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=531;herb_position=5,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005627,15605,CMP-PUBCHEM-15605,HERB-0448,陈皮,MOL005829,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3237;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005628,15606,CMP-PUBCHEM-15606,HERB-0174,枳椇子,MOL007233,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3767;herb_position=5,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005629,15606,CMP-PUBCHEM-15606,HERB-0177,柏子仁,MOL007233,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3767;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005630,15606,CMP-PUBCHEM-15606,HERB-0193,楮实子,MOL007233,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3767;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005631,15606,CMP-PUBCHEM-15606,HERB-0309,紫苏子,MOL007233,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3767;herb_position=6,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005632,15606,CMP-PUBCHEM-15606,HERB-0331,胖大海,MOL007233,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3767;herb_position=4,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005633,15606,CMP-PUBCHEM-15606,HERB-0443,锦灯笼,MOL007233,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3767;herb_position=3,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005634,15607,CMP-PUBCHEM-15607,HERB-0331,胖大海,MOL010209,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=5093;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005635,15608,CMP-PUBCHEM-15608,HERB-0249,玫瑰花,MOL006705,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3572;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005636,15608,CMP-PUBCHEM-15608,HERB-0385,葛花,MOL006705,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3572;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005637,15608,CMP-PUBCHEM-15608,HERB-0454,青果,MOL006705,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3572;herb_position=3,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005638,15611,CMP-PUBCHEM-15611,HERB-0309,紫苏子,MOL007270,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3783;herb_position=3,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005639,15611,CMP-PUBCHEM-15611,HERB-0385,葛花,MOL007270,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3783;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005640,15611,CMP-PUBCHEM-15611,HERB-0435,金莲花,MOL007270,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3783;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005641,15612,CMP-PUBCHEM-15612,HERB-0104,天南星,MOL003924,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2201;herb_position=5,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005642,15612,CMP-PUBCHEM-15612,HERB-0147,急性子,MOL003924,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2201;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005643,15612,CMP-PUBCHEM-15612,HERB-0309,紫苏子,MOL003924,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2201;herb_position=7,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005644,15612,CMP-PUBCHEM-15612,HERB-0331,胖大海,MOL003924,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2201;herb_position=4,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005645,15612,CMP-PUBCHEM-15612,HERB-0387,葶苈子,MOL003924,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2201;herb_position=6,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005646,15612,CMP-PUBCHEM-15612,HERB-0435,金莲花,MOL003924,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2201;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005647,15612,CMP-PUBCHEM-15612,HERB-0443,锦灯笼,MOL003924,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2201;herb_position=3,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005648,15619,CMP-PUBCHEM-15619,HERB-0373,莱菔子,MOL010666,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=5323;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005649,15653,CMP-PUBCHEM-15653,HERB-0256,甘草,MOL004969,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2785;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005650,15653,CMP-PUBCHEM-15653,HERB-0488,麻黄,MOL004969,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2785;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005651,15713,CMP-PUBCHEM-15713,HERB-0371,荷叶,MOL007200,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3750;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005652,15956,CMP-PUBCHEM-15956,HERB-0181,核桃仁,MOL009118,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=4686;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005653,16054,CMP-PUBCHEM-16054,HERB-0145,当归,MOL008275,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=4270;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005654,16066,CMP-PUBCHEM-16066,HERB-0108,天葵子,MOL011366,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=5643;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005655,16078,CMP-PUBCHEM-16078,HERB-0225,火麻仁,MOL005026,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2824;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005656,16136,CMP-PUBCHEM-16136,HERB-0051,功劳木,MOL000882,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=548;herb_position=3,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005657,16136,CMP-PUBCHEM-16136,HERB-0136,巴戟天,MOL000882,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=548;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005658,16136,CMP-PUBCHEM-16136,HERB-0360,茺蔚子,MOL000882,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=548;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005659,16238,CMP-PUBCHEM-16238,HERB-0158,木棉花,MOL008768,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=4522;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005660,16251,CMP-PUBCHEM-16251,HERB-0146,徐长卿,MOL005612,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3118;herb_position=4,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005661,16251,CMP-PUBCHEM-16251,HERB-0171,枇杷叶,MOL005612,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3118;herb_position=3,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005662,16251,CMP-PUBCHEM-16251,HERB-0281,百部,MOL005612,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3118;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005663,16251,CMP-PUBCHEM-16251,HERB-0450,零陵香,MOL005612,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3118;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005664,16255,CMP-PUBCHEM-16255,HERB-0207,沙棘,MOL010260,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=5131;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005665,16270,CMP-PUBCHEM-16270,HERB-0237,牵牛子,MOL005245,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2936;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005666,16270,CMP-PUBCHEM-16270,HERB-0273,白芷,MOL005245,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2936;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005667,16315,CMP-PUBCHEM-16315,HERB-0095,大蒜,MOL007620,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3978;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005668,16315,CMP-PUBCHEM-16315,HERB-0397,薤白,MOL007620,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3978;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005669,16522,CMP-PUBCHEM-16522,HERB-0435,金莲花,MOL007271,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3784;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005670,16590,CMP-PUBCHEM-16590,HERB-0095,大蒜,MOL007627,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3982;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005671,16590,CMP-PUBCHEM-16590,HERB-0397,薤白,MOL007627,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3982;herb_position=4,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005672,16590,CMP-PUBCHEM-16590,HERB-0422,辣椒,MOL007627,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3982;herb_position=3,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005673,16590,CMP-PUBCHEM-16590,HERB-0460,韭菜子,MOL007627,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3982;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005674,16592,CMP-PUBCHEM-16592,HERB-0317,绞股蓝,MOL007646,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3992;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005675,16592,CMP-PUBCHEM-16592,HERB-0386,葱白,MOL007646,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3992;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005676,16592,CMP-PUBCHEM-16592,HERB-0397,薤白,MOL007646,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3992;herb_position=3,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005677,16617,CMP-PUBCHEM-16617,HERB-0207,沙棘,MOL010258,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=5129;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005678,16666,CMP-PUBCHEM-16666,HERB-0051,功劳木,MOL007330,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3807;herb_position=4,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005679,16666,CMP-PUBCHEM-16666,HERB-0063,升麻,MOL007330,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3807;herb_position=12,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005680,16666,CMP-PUBCHEM-16666,HERB-0223,满山红,MOL007330,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3807;herb_position=10,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005681,16666,CMP-PUBCHEM-16666,HERB-0259,生姜,MOL007330,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3807;herb_position=13,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005682,16666,CMP-PUBCHEM-16666,HERB-0273,白芷,MOL007330,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3807;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005683,16666,CMP-PUBCHEM-16666,HERB-0299,积雪草,MOL007330,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3807;herb_position=5,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005684,16666,CMP-PUBCHEM-16666,HERB-0308,紫苏,MOL007330,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3807;herb_position=16,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005685,16666,CMP-PUBCHEM-16666,HERB-0315,细辛,MOL007330,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3807;herb_position=14,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005686,16666,CMP-PUBCHEM-16666,HERB-0328,肉苁蓉,MOL007330,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3807;herb_position=11,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005687,16666,CMP-PUBCHEM-16666,HERB-0342,芫荽,MOL007330,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3807;herb_position=15,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005688,16666,CMP-PUBCHEM-16666,HERB-0353,苦杏仁,MOL007330,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3807;herb_position=7,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005689,16666,CMP-PUBCHEM-16666,HERB-0361,荆芥,MOL007330,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3807;herb_position=6,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005690,16666,CMP-PUBCHEM-16666,HERB-0395,薄荷,MOL007330,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3807;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005691,16666,CMP-PUBCHEM-16666,HERB-0424,连钱草,MOL007330,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3807;herb_position=8,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005692,16666,CMP-PUBCHEM-16666,HERB-0484,鹅不食草,MOL007330,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3807;herb_position=3,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005693,16666,CMP-PUBCHEM-16666,HERB-0488,麻黄,MOL007330,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3807;herb_position=9,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005694,16668,CMP-PUBCHEM-16668,HERB-0161,木贼,MOL011942,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=5894;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005695,16694,CMP-PUBCHEM-16694,HERB-0032,侧柏叶,MOL002021,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1177;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005696,16694,CMP-PUBCHEM-16694,HERB-0336,艾叶,MOL002021,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1177;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005697,16694,CMP-PUBCHEM-16694,HERB-0361,荆芥,MOL002021,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1177;herb_position=3,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005698,16732,CMP-PUBCHEM-16732,HERB-0158,木棉花,MOL008774,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=4527;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005699,16732,CMP-PUBCHEM-16732,HERB-0171,枇杷叶,MOL008774,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=4527;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005700,16741,CMP-PUBCHEM-16741,HERB-0338,芥子,MOL003918,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2195;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005701,16741,CMP-PUBCHEM-16741,HERB-0387,葶苈子,MOL003918,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2195;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005702,16754,CMP-PUBCHEM-16754,HERB-0144,延胡索,MOL004211,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2370;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005703,16754,CMP-PUBCHEM-16754,HERB-0469,马尾莲,MOL004211,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2370;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005704,16833,CMP-PUBCHEM-16833,HERB-0443,锦灯笼,MOL007234,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3768;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005705,16871,CMP-PUBCHEM-16871,HERB-0046,凤仙透骨草,MOL004795,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2678;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005706,16871,CMP-PUBCHEM-16871,HERB-0147,急性子,MOL004795,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2678;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005707,16928,CMP-PUBCHEM-16928,HERB-0245,玄参,MOL007272,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3785;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005708,16928,CMP-PUBCHEM-16928,HERB-0435,金莲花,MOL007272,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3785;herb_position=1,2025-07-18,accepted_direct_relation
