cid,has_tcmsp_mapping,herb_count,herb_names,tcmsp_mol_id_count,tcmsp_mol_ids,unique_edge_count,evidence_tiers,provenance_status
2969,1,38,乌药 | 伸筋草 | 余甘子 | 侧柏叶 | 凌霄花 | 垂盆草 | 巴戟天 | 巴豆 | 当归 | 木棉花 | 木鳖子 | 杜仲 | 桂枝 | 桑椹 | 沙棘 | 淫羊藿 | 灯心草 | 猫爪草 | 瓜蒌 | 白芷 | 紫苏 | 红花 | 罗汉果 | 羌活 | 艾叶 | 芦荟 | 芫荽 | 苦楝子 | 菊花 | 葎草 | 西河柳 | 金银花 | 银杏叶 | 防风 | 青果 | 马齿苋 | 鸡屎藤 | 麻黄,1,MOL001640,38,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
2998,1,1,辣椒,1,MOL008728,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
3023,1,1,葎草,1,MOL007333,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
3026,1,71,丁香 | 人参 | 伸筋草 | 冬葵果 | 凤尾草 | 北五味子 | 十大功劳叶 | 千斤拔 | 南蛇藤果 | 厚朴 | 商陆 | 地耳草 | 墓头回 | 大蓟 | 太子参 | 女贞子 | 威灵仙 | 山茱萸 | 巴戟天 | 干姜 | 广藿香 | 徐长卿 | 木蝴蝶 | 木贼 | 板蓝根 | 枇杷叶 | 枸杞子 | 枸骨叶 | 柴胡 | 桂枝 | 桑叶 | 桑椹 | 槟榔 | 款冬花 | 泽兰 | 海藻 | 海金沙 | 牛大力 | 牛膝 | 牛蒡子 | 猫爪草 | 玉米须 | 甘草 | 生姜 | 白芍 | 白芷 | 砂仁 | 禹州漏芦 | 紫花地丁 | 紫苏 | 罗汉果 | 肉豆蔻 | 艾叶 | 芫花 | 苦杏仁 | 荔枝核 | 莱菔子 | 葶苈子 | 西河柳 | 谷精草 | 辛夷 | 郁金 | 钩藤 | 银杏叶 | 防风 | 零陵香 | 雷公藤 | 香薷 | 高良姜 | 麻黄 | 黄芩,1,MOL000676,71,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
3039,1,1,肉豆蔻,1,MOL009250,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
3213,1,1,诃子,1,MOL009135,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
3218,1,4,威灵仙 | 牵牛子 | 矮地茶 | 鸡屎藤,1,MOL005235,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
3278,1,1,积雪草,1,MOL007327,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
3283,1,2,巴戟天 | 生姜,1,MOL009549,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
3314,1,58,丁香 | 乌梅 | 伸筋草 | 凌霄花 | 化橘红 | 北刘寄奴 | 升麻 | 厚朴 | 吴茱萸 | 女贞子 | 广藿香 | 木瓜 | 枇杷叶 | 枳实 | 柴胡 | 桂枝 | 桑叶 | 梅花 | 没药 | 灯心草 | 牡丹皮 | 生姜 | 番泻叶 | 白芷 | 瞿麦 | 砂仁 | 穿心莲 | 紫苏 | 紫苏子 | 细辛 | 肉桂 | 肉苁蓉 | 芦根 | 芫荽 | 花椒 | 苦杏仁 | 茵陈 | 菊花 | 葛花 | 蒿本 | 蔓荆子 | 蚕沙 | 豆蔻 | 赤芍 | 辛夷 | 连翘 | 郁金 | 金银花 | 银杏叶 | 零陵香 | 香薷 | 高良姜 | 鬼针草 | 鸡屎藤 | 鹅不食草 | 黄柏 | 黄芩 | 鼠曲草,1,MOL000254,58,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
3362,1,1,广藿香,1,MOL005897,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
3469,1,8,四季青 | 白蔹 | 芦根 | 芫荽 | 贯叶金丝桃 | 车前草 | 金盏菊花 | 黄连,1,MOL003178,8,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
3476,1,8,水飞蓟 | 玫瑰花 | 瓜蒌 | 砂仁 | 绿豆 | 芡实 | 葎草 | 麦芽,1,MOL007180,8,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
3515,1,6,乌药 | 椿皮 | 矮地茶 | 荔枝核 | 麻黄 | 黄芩,1,MOL006312,6,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
3764,1,2,甘草 | 葛花,1,MOL004957,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
3776,1,2,荠菜 | 辣椒,1,MOL008719,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
3806,1,1,核桃仁,1,MOL009115,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
3828,1,1,香附,1,MOL004058,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
3840,1,2,佛手 | 木瓜,1,MOL005131,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
3845,1,2,羌活 | 麻黄,1,MOL010768,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
3885,1,1,木蝴蝶,1,MOL013073,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
3893,1,64,三七 | 乌梅 | 乌药 | 乳香 | 仙鹤草 | 佛手 | 使君子 | 侧柏叶 | 党参 | 凌霄花 | 功劳木 | 升麻 | 半枝莲 | 夏枯草 | 山茱萸 | 川槿皮 | 巴戟天 | 巴豆 | 月季花 | 木棉花 | 木蝴蝶 | 枸杞子 | 枸骨叶 | 柏子仁 | 柴胡 | 栀子 | 楮实子 | 槟榔 | 沙棘 | 淫羊藿 | 满山红 | 灯心草 | 灵芝 | 熟地黄 | 牛大力 | 牛蒡子 | 玉竹 | 瓜蒌 | 生姜 | 益母草 | 矮地茶 | 紫苏 | 红花 | 罗汉果 | 羌活 | 芦荟 | 芫荽 | 苦杏仁 | 茯苓 | 薤白 | 西河柳 | 西红花 | 贯叶金丝桃 | 赤芍 | 连钱草 | 金莲花 | 金银花 | 银杏叶 | 防风 | 陈皮 | 零陵香 | 马齿苋 | 鸡屎藤 | 麻黄,1,MOL000305,64,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
3902,1,1,款冬花,1,MOL010055,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
4058,1,1,川贝母,1,MOL009594,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
4076,1,2,肉豆蔻 | 附子,1,MOL002399,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
4093,1,1,倒扣草,1,MOL008297,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
4114,1,8,前胡 | 北沙参 | 小茴香 | 独活 | 白芷 | 白鲜皮 | 蛇床子 | 防风,1,MOL001953,8,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
4133,1,16,丁香 | 十大功劳叶 | 徐长卿 | 枇杷叶 | 桑叶 | 桑寄生 | 梅花 | 牛蒡子 | 牡丹皮 | 白芷 | 瞿麦 | 矮地茶 | 细辛 | 菊花 | 葛花 | 辣椒,1,MOL000719,16,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
4276,1,19,党参 | 大枣 | 安息香 | 山茱萸 | 巴豆 | 徐长卿 | 枇杷叶 | 紫苏 | 细辛 | 肉豆蔻 | 芫荽 | 菊花 | 蒿本 | 藁本 | 西红花 | 豆蔻 | 辛夷 | 香薷 | 鹅不食草,1,MOL000261,19,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
4650,1,3,射干 | 枸骨叶 | 苦楝皮,1,MOL003738,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
4680,1,3,白药子 | 罂粟壳 | 西洋参,1,MOL006980,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
4684,1,1,三七,1,MOL007505,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
4788,1,2,巴豆 | 覆盆子,1,MOL001624,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
4886,1,1,黑豆,1,MOL009706,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
4944,1,1,肉豆蔻,1,MOL009260,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
5054,1,1,泽漆,1,MOL013423,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
5144,1,18,侧柏叶 | 凌霄花 | 厚朴 | 地枫皮 | 山茱萸 | 当归 | 枇杷叶 | 枸杞子 | 桂枝 | 紫苏 | 细辛 | 肉豆蔻 | 豆蔻 | 辛夷 | 连翘 | 银柴胡 | 香薷 | 马兜铃,1,MOL000199,18,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
5146,1,2,半边莲 | 赤芍,1,MOL012220,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
5192,1,4,三棱 | 当归 | 板蓝根 | 猫爪草,1,MOL001302,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
5202,1,2,大黄 | 沙棘,1,MOL002279,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
5429,1,1,苦丁茶,1,MOL006527,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
5504,1,1,高良姜,1,MOL002525,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
5541,1,1,香附,1,MOL004080,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
5571,1,6,半夏 | 天南星 | 桑叶 | 火麻仁 | 白扁豆 | 白鲜皮,1,MOL003870,6,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
5585,1,3,天南星 | 白果 | 皂角刺,1,MOL011067,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
5610,1,6,小蓟 | 山楂叶 | 水飞蓟 | 洋金花 | 白屈菜 | 麦芽,1,MOL001477,6,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
5634,1,1,草乌,1,MOL004755,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
5757,1,1,苦杏仁,1,MOL010919,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
5780,1,5,仙桃草 | 凤眼草 | 山楂叶 | 杜仲 | 金莲花,1,MOL006356,5,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
5789,1,5,半夏 | 泽漆 | 海藻 | 白鲜皮 | 薤白,1,MOL006240,5,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
5826,1,1,竹沥,1,MOL004466,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
5962,1,11,丹参 | 半夏 | 天竺黄 | 山药 | 檀香 | 牛蒡子 | 瓜蒌 | 白术 | 红花 | 绿豆 | 芡实,1,MOL000055,11,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
5971,1,2,芥子 | 葶苈子,1,MOL003929,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
5984,1,9,冬瓜皮 | 大枣 | 天葵子 | 山药 | 桑枝 | 沙棘 | 白术 | 西洋参 | 香茅,1,MOL000053,9,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
5988,1,23,土贝母 | 大枣 | 女贞子 | 川芎 | 川贝母 | 无患子皮 | 板蓝根 | 桑叶 | 款冬花 | 沙棘 | 泽泻 | 熟地黄 | 猕猴桃根 | 白芍 | 白芷 | 绞股蓝 | 羌活 | 胖大海 | 葛花 | 蒿本 | 赤芍 | 车前草 | 黄药子,1,MOL000842,23,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
5994,1,2,沙棘 | 紫苏,1,MOL006214,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
5997,1,32,乌梅 | 亚麻子 | 冬虫夏草 | 决明子 | 半枝莲 | 地骨皮 | 天南星 | 姜黄 | 山药 | 昆布 | 板蓝根 | 枸杞子 | 水飞蓟 | 沙棘 | 牛黄 | 猫爪草 | 甜瓜子 | 白芷 | 相思子 | 紫苏 | 紫苏子 | 红花 | 绞股蓝 | 芦荟 | 苦杏仁 | 菟丝子 | 薏苡仁 | 蚕沙 | 西河柳 | 辣椒 | 金盏菊花 | 龙葵,1,MOL000953,32,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6010,1,1,乳香,1,MOL001222,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6013,1,3,乳香 | 墨旱莲 | 高良姜,1,MOL001232,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6021,1,1,辣椒,1,MOL008717,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6027,1,6,桑枝 | 沙棘 | 瓜蒌 | 相思子 | 胖大海 | 金樱子,1,MOL000731,6,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6029,1,4,冬虫夏草 | 天葵子 | 猫爪草 | 白术,1,MOL000059,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6031,1,1,马勃,1,MOL013049,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6037,1,9,川芎 | 桑叶 | 沙棘 | 蚕沙 | 辣椒 | 麦芽 | 黄芪 | 黑芝麻 | 黑豆,1,MOL000433,9,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6054,1,44,丁香 | 三七 | 三棱 | 侧柏叶 | 八角莲 | 凌霄花 | 北刘寄奴 | 升麻 | 半枝莲 | 四季青 | 女贞子 | 威灵仙 | 密蒙花 | 山茱萸 | 巴戟天 | 木蝴蝶 | 枇杷叶 | 桂枝 | 桑叶 | 梅花 | 款冬花 | 沙棘 | 洋金花 | 灯心草 | 牛蒡子 | 玫瑰花 | 瞿麦 | 矮地茶 | 紫花地丁 | 肉桂 | 芫花 | 苦丁茶 | 荆芥 | 荔枝核 | 葎草 | 葛花 | 蚕沙 | 西河柳 | 金银花 | 钩藤 | 银杏叶 | 零陵香 | 鸡屎藤 | 黄芩,1,MOL001300,44,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6072,1,1,巴豆,1,MOL001623,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6076,1,1,大枣,1,MOL012950,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6163,1,1,麻黄,1,MOL010779,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6184,1,59,三七 | 伸筋草 | 冬瓜皮 | 凌霄花 | 十大功劳叶 | 千斤拔 | 升麻 | 半枝莲 | 南沙参 | 南蛇藤果 | 吴茱萸 | 大蒜 | 山茱萸 | 川芎 | 常山 | 干姜 | 昆布 | 木贼 | 木香 | 杜仲叶 | 柴胡 | 栀子 | 桂枝 | 桑叶 | 水红花子 | 牛膝 | 牛蒡子 | 独活 | 玉竹 | 生姜 | 白薇 | 知母 | 紫苏 | 紫苏子 | 细辛 | 羌活 | 肉桂 | 胡椒 | 芫荽 | 苦杏仁 | 苦楝子 | 茺蔚子 | 菊花 | 葛花 | 薏苡仁 | 蚕沙 | 西河柳 | 覆盆子 | 赤芍 | 辛夷 | 辣椒 | 金银花 | 防风 | 零陵香 | 韭菜子 | 香薷 | 鸡屎藤 | 麻黄 | 黑芝麻,1,MOL000666,59,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6185,1,1,葶苈子,1,MOL003908,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6199,1,5,前胡 | 北沙参 | 独活 | 白鲜皮 | 防风,1,MOL001950,5,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6213,1,3,地耳草 | 木贼 | 荠菜,1,MOL007875,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6228,1,1,辣椒,1,MOL008725,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6251,1,33,云芝 | 仙桃草 | 佩兰 | 使君子 | 冬虫夏草 | 凤眼草 | 前胡 | 天南星 | 天竺黄 | 女贞子 | 扁豆花 | 昆布 | 板蓝根 | 栀子 | 海藻 | 灵芝 | 熟地黄 | 猪苓 | 玉米须 | 瓜蒌 | 石榴皮 | 石菖蒲 | 紫花前胡 | 罗汉果 | 肉苁蓉 | 胡黄连 | 苦丁茶 | 荠菜 | 蒲黄 | 金樱子 | 铁线透骨草 | 防风 | 鼠曲草,1,MOL000003,33,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6255,1,1,人参,1,MOL005365,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6276,1,9,凌霄花 | 柴胡 | 桑叶 | 牛膝 | 玫瑰花 | 金银花 | 防风 | 麻黄 | 黑芝麻,1,MOL003040,9,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6293,1,1,茜草,1,MOL006160,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6324,1,2,辣椒 | 麻黄,1,MOL008702,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6329,1,1,白屈菜,1,MOL001470,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6341,1,1,山楂叶,1,MOL008891,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6343,1,1,辣椒,1,MOL008703,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6344,1,1,麻黄,1,MOL010777,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6354,1,1,辣椒,1,MOL008711,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6386,1,1,山茱萸,1,MOL005541,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6403,1,4,人参 | 枇杷叶 | 牡荆叶 | 防风,1,MOL005274,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6404,1,1,辣椒,1,MOL008726,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6406,1,2,亚麻子 | 枇杷叶,1,MOL005707,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6497,1,1,莱菔子,1,MOL010675,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6544,1,9,南蛇藤果 | 巴戟天 | 斑蝥 | 栀子 | 甘草 | 菊花 | 薄荷 | 鸡屎藤 | 麻黄,1,MOL001850,9,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6558,1,2,山楂叶 | 枇杷叶,1,MOL008892,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6560,1,6,凌霄花 | 山茱萸 | 桑叶 | 牛蒡子 | 生姜 | 黑芝麻,1,MOL005554,6,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6561,1,7,桑叶 | 紫苏 | 薄荷 | 辣椒 | 马钱子 | 麻黄 | 黑芝麻,1,MOL003416,7,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6562,1,1,辣椒,1,MOL008721,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6569,1,5,桑叶 | 覆盆子 | 辣椒 | 郁金 | 黑芝麻,1,MOL004320,5,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6570,1,3,枇杷叶 | 花椒 | 辣椒,1,MOL008722,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6584,1,5,侧柏叶 | 广藿香 | 玉米须 | 竹沥 | 麻黄,1,MOL002025,5,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6590,1,4,凌霄花 | 桑叶 | 牛蒡子 | 麻黄,1,MOL010784,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6591,1,1,紫苏子,1,MOL012864,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6613,1,3,玉米须 | 白果 | 知母,1,MOL004493,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6625,1,1,槟榔,1,MOL010481,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6653,1,1,玫瑰花,1,MOL010728,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6659,1,1,杜仲,1,MOL009045,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6660,1,1,罗汉果,1,MOL010130,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6665,1,1,枸杞子,1,MOL009672,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6675,1,1,牛黄,1,MOL008841,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6716,1,2,升麻 | 香附,1,MOL004029,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6734,1,1,独活,1,MOL004794,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6736,1,1,黑豆,1,MOL009705,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6744,1,7,半边莲 | 天葵子 | 楮实子 | 灯盏细辛 | 牛大力 | 穿心莲 | 蓼大青叶,1,MOL001488,7,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6753,1,1,苏合香,1,MOL003775,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6755,1,1,荜茇,1,MOL001583,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6759,1,2,昆布 | 黄芪,1,MOL000400,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6760,1,5,两面针 | 常山 | 白鲜皮 | 花椒 | 黄柏,1,MOL002663,5,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6773,1,3,吴茱萸 | 巴戟天 | 茜草,1,MOL003991,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6780,1,5,决明子 | 枸骨叶 | 罗布麻叶 | 萱草根 | 虎杖,1,MOL006469,5,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6781,1,14,乌梅 | 川乌 | 木蝴蝶 | 柴胡 | 桂枝 | 桑叶 | 槟榔 | 牡丹皮 | 石菖蒲 | 紫苏 | 菊花 | 葱白 | 陈皮 | 麻黄,1,MOL002095,14,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6782,1,42,丁香 | 倒扣草 | 千斤拔 | 南蛇藤果 | 墓头回 | 大蓟 | 太子参 | 山茱萸 | 广藿香 | 木棉花 | 木蝴蝶 | 板蓝根 | 枇杷叶 | 枸骨叶 | 柴胡 | 桂枝 | 桑叶 | 海藻 | 牛膝 | 猫爪草 | 甘草 | 白术 | 紫苏 | 紫苏子 | 罗汉果 | 肉桂 | 苦杏仁 | 荔枝核 | 葎草 | 葛花 | 葱白 | 西河柳 | 钩藤 | 银杏叶 | 陈皮 | 零陵香 | 雷公藤 | 香薷 | 高良姜 | 鸡屎藤 | 鹅不食草 | 麻黄,1,MOL000057,42,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6786,1,1,槟榔,1,MOL010482,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6802,1,1,半夏,1,MOL006961,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6811,1,1,当归,1,MOL008250,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6826,1,2,吴茱萸 | 陈皮,1,MOL003949,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6853,1,4,山茱萸 | 木贼 | 零陵香 | 鬼针草,1,MOL005516,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6858,1,1,矮地茶,1,MOL010992,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6885,1,1,银杏叶,1,MOL011601,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6890,1,2,绵萆薢 | 菝葜,1,MOL004573,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6904,1,1,西洋参,1,MOL011441,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6908,1,1,寻骨风,1,MOL005641,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6912,1,2,柴胡 | 荠菜,2,MOL004621 | MOL004712,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6928,1,1,红参,1,MOL012327,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6985,1,1,乳香,1,MOL001261,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6989,1,29,仙鹤草 | 侧柏叶 | 凌霄花 | 半枝莲 | 南鹤虱 | 山柰 | 川芎 | 枇杷叶 | 柴胡 | 桂枝 | 生姜 | 石菖蒲 | 紫苏 | 羌活 | 胡椒 | 芫荽 | 菊花 | 葛花 | 薄荷 | 辛夷 | 连翘 | 金钱草 | 金银花 | 银杏叶 | 零陵香 | 香薷 | 高良姜 | 鹅不食草 | 麻黄,1,MOL002042,29,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6990,1,4,升麻 | 当归 | 牡丹皮 | 白薇,1,MOL006869,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6997,1,4,安息香 | 苏合香 | 高良姜 | 黄柏,1,MOL002539,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
6998,1,6,一枝黄花 | 桂枝 | 海藻 | 羌活 | 赤芍 | 麻黄,1,MOL010564,6,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
7002,1,15,倒扣草 | 党参 | 山茱萸 | 徐长卿 | 木棉花 | 木贼 | 枇杷叶 | 柴胡 | 桑叶 | 猫爪草 | 紫苏 | 蒲黄 | 银杏叶 | 黄柏 | 鼠曲草,1,MOL004582,15,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
7005,1,1,罗汉果,1,MOL010083,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
7013,1,5,大蓟 | 巴戟天 | 广藿香 | 栀子 | 玉米须,1,MOL005840,5,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
7028,1,3,苦参 | 麻黄 | 麻黄根,1,MOL006637,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
7041,1,8,沉香 | 竹沥 | 紫苏 | 草果 | 败酱草 | 锦灯笼 | 零陵香 | 鸡血藤,1,MOL000077,8,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
7043,1,2,葎草 | 蒲黄,1,MOL006108,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
7044,1,4,侧柏叶 | 荜茇 | 薄荷 | 马兜铃,2,MOL001557 | MOL002036,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
7047,1,2,枇杷叶 | 金银花,1,MOL003064,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
7054,1,3,板蓝根 | 蓼大青叶 | 青黛,1,MOL001785,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
7055,1,10,山茱萸 | 徐长卿 | 木棉花 | 枇杷叶 | 梅花 | 猫爪草 | 白附子 | 芫荽 | 薄荷 | 零陵香,1,MOL005483,10,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
7094,1,3,枇杷叶 | 莱菔子 | 金银花,1,MOL003056,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
7118,1,2,云芝 | 柴胡,1,MOL004711,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
7121,1,2,矮地茶 | 金莲花,1,MOL007276,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
7127,1,38,丁香 | 凌霄花 | 升麻 | 半枝莲 | 南沙参 | 厚朴 | 吴茱萸 | 地枫皮 | 天南星 | 山茱萸 | 川芎 | 木瓜 | 柴胡 | 桂枝 | 桑叶 | 桑寄生 | 梅花 | 淫羊藿 | 满山红 | 独活 | 玫瑰花 | 白芷 | 石菖蒲 | 紫苏 | 细辛 | 肉豆蔻 | 艾叶 | 芥子 | 芫荽 | 花椒 | 茵陈 | 荆芥 | 蒿本 | 豆蔻 | 辛夷 | 银杏叶 | 高良姜 | 麻黄,1,MOL000207,38,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
7136,1,3,丁香 | 木香 | 芫荽,1,MOL010834,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
7144,1,5,徐长卿 | 竹沥 | 紫苏 | 银杏叶 | 黄柏,1,MOL004483,5,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
7148,1,3,川芎 | 桂枝 | 胖大海,1,MOL002163,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
